Doc_ID,Title,FinBERT_Label,Source
15370,"updates - sampann utpadan india limited has informed the exchange regarding 'waiver of penalty of rs. 171,100/- by nse pertaining to regulation 33 of sebi (lode)2015.'.",negative,NSE
15371,"disclosure under sebi takeover regulations - globale tessile limited has submitted to the exchange a copy of disclosure under regulation 31(4) of the securities and exchange board of india (substantial acquisition of shares and takeovers) regulations, 2011.",neutral,NSE
15372,"updates - balmer lawrie & company limited has informed the exchange regarding 'disclosure under regulation 30 of securities and exchange board of india ( sebi ) (listing obligations and disclosure requirements) regulations, 2015 ( listing regulations ) comments of board of directors of the company with respect to fines imposed by bse limited and national stock exchange of india limited on the company on account of its non-compliance with regulation 17(1) of the listing regulations for the quarter ended on 31st december, 2023'.",negative,NSE
15373,"updates - disclosure under regulation 30 of securities and exchange board of india ( sebi ) (listing obligations and disclosure requirements) regulations, 2015 ( listing regulations ) comments of board of directors of the company with respect to fines imposed by bse limited and national stock exchange of india limited on the company on account of its non-compliance with regulation 17(1) of the listing regulations for the quarter ended on 30th june, 2024",negative,NSE
15374,"general updates - pursuant to regulation 30 of the sebi (listing obligations and disclosure requirements) regulations, 2015, we are pleased to inform you that the company has successfully acquired one strategic plot through an auction conducted by the gujarat industrial development corporation (gidc), as annexed.",positive,NSE
15375,"general updates - intimation under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015 signing of memorandum of understanding (mou) with complus systems pvt. ltd. and jv micronics.",positive,NSE
15376,"copy of newspaper publication - k.p.r. mill limited has informed the exchange about pursuant to schedule iil (a) (12), read with regulation 30 of sebi (listing obligation and disclosure requirements) regulations, 2015, we forward the copies of notice published in newspapers viz, business line (in english) and makkal kural (in tamil) on 25.06.2025, informing the shareholders about the proposed transfer of dividend remained unclaimed for a period of 7 consecutive years and underlying equity shares of those shareholders based on the data compiled in respect of the final dividend 2017-18.",positive,NSE
15377,"general updates - disclosure under regulation 30 & 51 of sebi (lodr) regulations, 2015 acceptance of irfc limited s bid of rs.7,500 crores for financing of rupee term loan (rtl) against request for proposal (rfp) nrel/fa/rfp/2024-25/irfc/02 dated 17.01.2025 of ntpc renewable energy limited (ntpcrel), a wholly owned subsidiary of ntpc green energy limited (ntpcgel)",positive,NSE
15378,"updates - life insurance corporation of india has informed the exchange regarding 'pursuant to regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015 ( sebi listing regulations ), this is to inform that sebi vide its order no. wtm/an/isd/isd-sec-2/30088/2023-24 dated march 19, 2024 issued a confirmatory order in respect to restrictions imposed by sebi on entities related to our ex-employee mr. yogesh garg.in this regard, it is informed that mr. yogesh garg was an employee in the cadre of administrative officer of the life insurance corporation of india ( lici or the corporation ). he has been removed from the services of the corporation following the due administrative procedure by the disciplinary authority consequent to his involvement in the front running.further, it is informed that lici have a robust controlling monitoring mechanism along with best practices to prevent any kind of front running activity. all stringent measures for transactional hygiene of dealing room are put in place'.",negative,NSE
15379,"certificate under sebi (depositories and participants) regulations, 2018 - laxmi organic industries limited has informed the exchange about certificate under sebi (depositories and participants) regulations, 2018",neutral,NSE
15380,"certificate under sebi (depositories and participants) regulations, 2018 - punjab chemicals & crop protection limited has informed the exchange about certificate under sebi (depositories and participants) regulations, 2018",neutral,NSE
15381,"disclosure under sebi takeover regulations - ajmera realty & infra india limited��has submitted to the exchange a copy of disclosure under regulation 31(4) of the securities and exchange board of india��(substantial acquisition of shares and takeovers) regulations, 2011.",neutral,NSE
15382,"updates - gravita india limited has informed the exchange regarding 'pursuant to regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015, please be informed that recyclers costa rica s.a., a step-down subsidiary of the company situated in costa rica has been closed'.",negative,NSE
15383,"certificate under sebi (depositories and participants) regulations, 2018 - mangalam cement limited has informed the exchange about certificate under sebi (depositories and participants) regulations, 2018",neutral,NSE
15384,"general updates - intimation in respect to payment of penalty imposed under regulation 30 of securities and exchange board of india (listing obligations and disclosure requirements) regulations, 2015 ( sebi listing regulations )",negative,NSE
15385,"defaults on payment of interest/principal - pursuant to the provisions of the sebi circular sebi/ho/cfd/cmd1/cir/p/2019/140 dated 21/11/2019, we are hereby enclosing the disclosure/ details as required under para 3 (b) (i) of the said circular in prescribed format.",negative,NSE
15386,"updates - shakti pumps (india) limited has informed the exchange regarding pursuant to regulation 30 of sebi (lodr) regulations, 2015 read with schedule iii thereof, we would like to inform you that the shakti pumps (india) limited has received letter of award from maharashtra energy department agency (meda) for 3,500 solar photovoltaic water pumping system (spwps) at various locations across the state of maharashtra under component&#8208;b of pm&#8208;kusum scheme. the total amount of the work order is for around rs. 93 crores (inclusive of gst).",positive,NSE
15387,"disclosure under sebi takeover regulations - sajankumar r. bajaj��has submitted to the exchange a copy of disclosure under regulation 31(4) of the securities and exchange board of india��(substantial acquisition of shares and takeovers) regulations, 2011.��",neutral,NSE
15388,"updates - indian terrain fashions limited has informed the exchange regarding 'submission of certificate from the statutory auditors of the company in terms of regulation 169(5) of sebi (icdr) regulations, 2018 pertaining to the preferential allotment'.",positive,NSE
15389,"certificate under sebi (depositories and participants) regulations, 2018 - cl educate limited has informed the exchange about certificate pursuant to regulation 74(5) of sebi (depositories and participants) regulations, 2018",neutral,NSE
15390,"certificate under sebi (depositories and participants) regulations, 2018 - manoj vaibhav gems n jewellers limited has informed the exchange about certificate under sebi (depositories and participants) regulations, 2018",neutral,NSE
15391,"general updates - disclosure under regulation 30 of the sebi (listing obligations and disclosure requirements) regulations, 2015 ( sebi lodr regulations ) - temporary surveillance action by stock exchanges, on account of an upward price variation exceeding 25% over five trading sessions",negative,NSE
15392,general updates - power grid corporation of india limited has informed that powergrid has successfully commissioned the project under nerss-xii.,positive,NSE
15393,"general updates - goodluck india limited has informed the exchange about general updates:- pursuant to regulation 30 of the sebi (listing obligations and disclosure requirements) regulations, 2015, we are pleased to inform you that goodluck defence and aerospace limited, a subsidiary of the company, has received an export order valued at usd 6 million for the supply of 155mm m107 ready-to-fill shells.",positive,NSE
15394,"trading window - heubach colorants india limited has informed the exchange regarding the trading window closure pursuant to sebi (prohibition of insider trading) regulations, 2015",neutral,NSE
15395,"trading window - sakuma exports limited has informed the exchange regarding the trading window closure pursuant to sebi (prohibition of insider trading) regulations, 2015",neutral,NSE
15396,"updates - in compliance with regulation 30 of the sebi (listing obligation and disclosurerequirements) regulations, 2015, we are pleased to announce that aether industries limited(aether) has executed a contract manufacturing agreement with milliken chemical andtextile (india) co. private limited, a wholly owned subsidiary of usa headquartered milliken& company (milliken).",positive,NSE
15397,"updates - spandana sphoorty financial limited has informed the exchange regarding 'change in the record date pursuant to sebi (issue and listing of non-convertible securities) (amendment) regulations, 2024'.",negative,NSE
15398,"disclosure under sebi takeover regulations - yatin shah submitted disclosure to the exchange under regulation 31 of sebi (substantial acquisition of shares and takeovers) regulations, 2011",neutral,NSE
15399,"defaults on payment of interest/principal - disclosure of defaults of the listed entity and its subsidiaries as per regulation 30 of sebi (lodr) regulations, 2015 as on 29th february 2024",negative,NSE
15400,"updates - munjal auto industries limited has informed the exchange regarding 'disclosure under regulation 30 of the sebi (lodr) regulations, 2015 ( sebi listing regulations )'.",neutral,NSE
15401,"outcome of board meeting - pursuant to regulation 30 read with part a of schedule iii of sebi (listing obligations and disclosure requirements) regulations 2015 and sebi master circular dated november 11, 2024, we would like to inform you that the board of directors of the company, at their meeting held on june 25, 2025 granted approval to enter into joint venture agreement",positive,NSE
15402,"trading window - eid parry india limited has informed the exchange regarding the trading window closure pursuant to sebi (prohibition of insider trading) regulations, 2015",neutral,NSE
15403,"outcome of board meeting - gfl limited : disclosure of outcome of board meeting pursuant to regulation 30 and regulation 33 of the sebi (listing obligation and disclosure requirements) regulations, 2015",neutral,NSE
15404,"allotment of securities - hubtown limited has informed the exchange regarding allotment of 1581747 equity shares upon conversion of warrants on preferential basis under the provisions of sebi (icdr) regulations, 2018 at its meeting held on march 01, 2025",positive,NSE
15405,"general updates - disclosure of reasons for delay in submission of financial resultspursuant to sebi circular cir/cfd/cmd-11142/2018 dated 19thnovember, 2018",negative,NSE
15406,"disclosure under sebi takeover regulations - accelya holding world s.l.u. has submitted to the exchange a copy of disclosure under regulation 31(4) of the securities and exchange board of india (substantial acquisition of shares and takeovers) regulations, 2011.",neutral,NSE
15407,"dividend - indo borax & chemicals limited has informed the exchange that board of directors at its meeting held on may 25, 2024, recommended final dividend of re. 1 per equity share.",positive,NSE
15408,"press release - senco gold limited has informed the exchange regarding a press release dated may 23, 2024, titled ""senco achieves consol yoy revenue growth of 39.7% for q4 fy24 and 28.5% for fy24q4 fy24 ebitda improves by 31.5% yoy to rs. 87.72 crore; q4 fy24 pat grows by 23.6% yoy to rs. 32.17 crore;""",positive,NSE
15409,"updates - cummins india limited has informed the exchange regarding 'intimation sent to shareholders holding shares in physical mode withholding of dividend as per sebi master circular dated may 07, 2024'.",positive,NSE
15410,"general updates - notice of closure of register of members and share transfer books under regulation 42 of sebi (lodr) regulations, 2015",negative,NSE
15411,"updates - niraj cement structurals limited has informed the exchange regarding 'intimation under regulation 30 read with schedule iii of the sebi (listing obligations and disclosure requirements) regulations, 2015 for allotment of 30,83,000 equity shares'.",positive,NSE
15412,"defaults on payment of interest/principal - quarterly disclosure of default on payment of interest / repayment of principal amount on loans from banks/financial institution and unlisted debt securities pursuant to sebi circular dated november 21, 2019",negative,NSE
15413,adoption of new line(s) of business - sg finserve limited has informed the exchange about approval from reserve bank of india ( rbi ) to undertake factoring business,positive,NSE
15414,analysts/institutional investor meet/con. call updates - sky gold limited has informed the exchange about cancellation of investor meeting,negative,NSE
15415,"trading window - jindal drilling and industries limited has informed the exchange regarding the trading window closure pursuant to sebi (prohibition of insider trading) regulations, 2015",neutral,NSE
15416,"resignation - in continuation to our intimation dated april 04, 2024 and pursuant to regulation 30 read along with schedule iii of the sebi (listing obligations and disclosure requirements) regulations, 2015 (including any modification(s)/ amendment(s) /reenactment(s) thereto) (""listing regulations""), the resignation letter of mr. sanjay annadate, vice president, (senior management personnel) dated march 31, 2025 is enclosed herewith.",negative,NSE
15417,"updates - prism johnson limited has informed the exchange regarding 'disclosure under regulation 30 of the sebi (listing obligations and disclosure requirements) regulations, 2015 - imposition of penalty by thiruvananthapuram central excise authority.",negative,NSE
15418,"updates - garden reach shipbuilders & engineers limited has informed the exchange that pursuant to regulation 30 of sebi (listing obligations and disclosure requirements), regulations 2015, garden reach shipbuilders & engineers limited (grse) has been upgraded from schedule b to schedule a cpse by the government of india.",positive,NSE
15419,"updates - dc infotech and communication limited has informed the exchange regarding board comments regarding non-compliance under regulation 24(a) of sebi (lodr) regulations, 2015 ''.",negative,NSE
15420,"updates - minda corporation limited has informed the exchange regarding 'intimation of closure of trading window under the sebi (prohibition of insider trading) regulations, 2015 '.",negative,NSE
15421,"updates - ahluwalia contracts (india) limited has informed the exchange regarding 'clarification with respect to non-compliance of regulation 21(3c) of sebi (lodr) regulations, 2015 of ahluwalia contracts india limited (the company)'.",negative,NSE
15422,"certificate under sebi (depositories and participants) regulations, 2018 - r k swamy limited has informed the exchange about certificate under sebi (depositories and participants) regulations, 2018",neutral,NSE
15423,"trading window - beardsell limited has informed the exchange regarding the trading window closure pursuant to sebi (prohibition of insider trading) regulations, 2015",neutral,NSE
15424,"acquisition - clarification letter for clerical and typographical error in the annexure-i disclosure under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015 ( listing regulations ) submitted on 05.09.2024.",negative,NSE
15425,rights issue - outcome of the rights issue committee of orient green power company limited (the company ) under regulation 30 of the sebi (lodr) regulations 2015 - allotment of equity shares on rights basis,positive,NSE
15426,"certificate under sebi (depositories and participants) regulations, 2018 - aavas financiers limited has informed the exchange about certificate under sebi (depositories and participants) regulations, 2018 for the quarter ended june 30, 2025",neutral,NSE
15427,"resignation - pursuant to regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015 we hereby inform you that ms. kajal rajesh pandey has tendered her resignation from the post of company secretary and compliance officer of the company due to her personal reason.the company has accepted her resignation on january 5, 2024, and she will be relieved from her responsibilities from the closure of business hours on january 5, 2024.",negative,NSE
15428,"disclosure under sebi takeover regulations - dhampur sugar mills limited has submitted to the exchange a copy of disclosure under regulation 31(4) of the securities and exchange board of india (substantial acquisition of shares and takeovers) regulations, 2011.",neutral,NSE
15429,"disclosure under sebi takeover regulations - excel industries limited has submitted to the exchange a copy of disclosure under regulation 31(4) of the securities and exchange board of india (substantial acquisition of shares and takeovers) regulations, 2011.",neutral,NSE
15430,"general updates - 360 one wam limited has informed the exchange that today esg risk assessments and insights limited, a company registered with sebi as a category i esg rating provider, has assigned a rating of 71 to the company.",positive,NSE
15431,"general updates - compliance of regulation 30 of sebi (lodr) regulations, 2015 - disclosure of events or information disclosure of imposition of fines or penalty",negative,NSE
15432,"general updates - this has reference to our earlier letter no. secy/grse/bd-69/ca/12/24-25 dated 01 jul 2024, regarding grse bagged contract for construction of an advanced ocean-going tug for valued at approx. 21 million usd.in terms of regulation 30 and other applicable provisions of the securities and exchange board of india (listing obligations and disclosure requirements) regulations, 2015, as amended (the sebi listing regulations ), we wish to inform you that the government of the people s republic of bangladesh has cancelled the order.",negative,NSE
15433,"certificate under sebi (depositories and participants) regulations, 2018 - t t limited has informed the exchange about certificate under sebi (depositories and participants) regulations, 2018",neutral,NSE
15434,"trading window - pricol limited has informed the exchange regarding the trading window closure pursuant to sebi (prohibition of insider trading) regulations, 2015",neutral,NSE
15435,"trading window - sanofi india limited has informed the exchange regarding the trading window closure pursuant to sebi (prohibition of insider trading) regulations, 2015",neutral,NSE
15436,"general updates - intimation under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015 - disclosure of inter-se transfer of equity shares of the company among the promoter and promoter group pursuant to regulation 10(5) of sebi (substantial acquisition of shares and takeovers) regulations, 2011.",neutral,NSE
15437,"disclosure under sebi takeover regulations - harpreet singh nibber��has submitted to��the exchange a copy of disclosures under regulation 10(6)-report to stock exchange in respect of any acquisition made in reliance upon exemption provided for in regulation 10 of sebi (sast) regulations, 2011.",neutral,NSE
15438,"trading window - hindcon chemicals limited has informed the exchange regarding the trading window closure pursuant to sebi (prohibition of insider trading) regulations, 2015",neutral,NSE
15439,updates - dcb bank limited has informed the exchange regarding 'approval granted by reserve bank of india (rbi) to icici prudential asset management company ltd. ( icici amc ) and icici ventures fund management company ltd. ( icici ventures ) to acquire aggregate holding of up to 9.95% of the paid-up share capital or voting rights of dcb bank limited ( the bank ). '.,positive,NSE
15440,"updates - in compliance with regulation 30 of the sebi (listing obligation and disclosurerequirements) regulations, 2015, we are pleased to announce that aether industries limited(aether) has entered into a contract / exclusive manufacturing agreement with chemoxyinternational limited, a wholly-owned subsidiary of the seqens group (seqens), as annexed.",positive,NSE
15441,"credit rating- revision - n r agarwal industries limited has informed the exchange that pursuant to regulation 30 read with schedule iii and other applicable provisions of sebi listing regulations, this is to inform that icra limited on august 25, 2025 has downgraded the long-term rating from [icra] a stable (pronounced icra a stable) to [icra]a- stable (pronounced icra a minus stable) and short-term rating from [icra]a1 (pronounced icra a one) to [icra]a2+ (pronounced icra a2 plus) for the rated amount of rs. 955.64 crores post results of quarter ended june 30, 2025 and announcement of new board plant at dahej.",negative,NSE
15442,"updates - maharashtra scooters limited has informed the exchange regarding 'intimation under regulation 30 and regulation 42 of the sebi (listing obligations and disclosure requirements) regulations, 2015 ( sebi listing regulations ) interim dividend and change in directors dated 12 september 2024 concluded at 11:55 a.m.'",positive,NSE
15443,"trading window - hybrid financial services limited has informed the exchange regarding the trading window closure pursuant to sebi (prohibition of insider trading) regulations, 2015",neutral,NSE
15444,record date - power grid corporation of india limited has informed the exchange that record date for the purpose of dividend is 14-nov-2024.,positive,NSE
15445,"bagging/receiving of orders/contracts - pursuant to regulation 30 of the sebi (listing obligation and disclosure requirements) regulations, 2015 ( lodr regulations ), it is informed that azad engineering has signed an additional contract/ amendment no. 1 to strategic supply agreement signed on march 6th, 2024 with nuovo pignone srl, a corporation of baker hughes company, organized and existing under the laws of italy, with its registered office at via f. matteucci, 2, 50127 firenze (fi)- italy ( baker hughes ). this additional contract/amendment to ssa is for 5 years and involves the supply of high-complex and critical components.",positive,NSE
15446,"updates - alankit limited has informed the exchange regarding 'certificate under regulation 74(5) of the sebi (depositories and participants) regulations, 2018 for the quarter ended 31st december, 2023'.",neutral,NSE
15447,"updates - steel exchange india limited has informed the exchange regarding 'intimation under regulation 30 of the sebi (listing obligations and disclosure requirements) regulations, 2015- refinancing / takeover of existing loans / ncd s at significantly reduced interest rates'.",positive,NSE
15448,"certificate under sebi (depositories and participants) regulations, 2018 - unimech aerospace and manufacturing limited has informed the exchange about certificate under sebi (depositories and participants) regulations, 2018",neutral,NSE
15449,"dividend - power grid corporation of india limited has informed the exchange that board of directors at its meeting held on may 22, 2024, recommended final dividend of rs. 2.75 per equity share.",positive,NSE
15450,"updates - disclosure under regulation 30 of securities and exchange board of india ( sebi ) (listing obligations and disclosure requirements) regulations, 2015 (as amended) ( listing regulations ) cancellation of the project for setting up of a 200 klpd grain based ethanol plant in andhra pradesh",negative,NSE
15451,"updates - in accordance with regulation 30 of the sebi (listing obligation and disclosure requirements) regulations, 2015, we herewith inform that the nomination and remuneration committee of the company on january 30, 2025 has approved the issue and allotment of 3,115 equity shares of face value of rs. 10 each at exercise price of rs. 321/- each pursuant to aether industries limited employee stock option scheme 2021 (herein referred as ail esos 2021) to eligible employee upon exercise of options, as annexed.",positive,NSE
15452,"cessation - info edge (india) limited has informed the exchange regarding intimation under regulation 30 of sebi (listing obligations and disclosure requirements) regulations, 2015 for change in senior managerial personnel",negative,NSE
15453,"certificate under sebi (depositories and participants) regulations, 2018 - precision wires india limited has informed the exchange about certificate under sebi (depositories and participants) regulations, 2018",neutral,NSE
15454,general updates - press release titled rbi renews the authorization issued to vakrangee for white label atms.,positive,NSE
15455,"pendency of litigation(s)/dispute(s) or the outcome impacting the company - laxmi organic industries limited has submitted a clarification regarding delay in filing disclosure under regulation 30 of sebi(lodr) regulations, 2015",negative,NSE
15456,"updates - pursuant to the requirements under regulation 30(5) of sebi (listing obligations and disclosure requirements) regulation, 2015, we hereby inform you that consequent to the change in kmp i.e. resignation of mr. markand adhikari as the chairman and a director of the company and appointment of mr. ravi adhikari, additional director and the chairman of the company, mr. ravi adhikari, additonal director and chairman of the company be and is hereby authorized by the board of directors of the company, for the purpose of determining the materiality of an event or information and for the purpose of making disclosure to the stock exchanges, in place of mr. markand adhikari, ex-chairman of the company, the details of which are as stated as follows:-sr. no. name of kmps designation contact details1. mr. ravi adhikari chairman ravi@sabnetwork.in 022-40230000accordingly, following is the exhaustive list of the personnels authorised to determine the materiality of an event or information and make disclosure to the stock exchanges:sr. no. name of kmps designation contact details1. mr. ravi adhikari chairman ravi@sabnetwork.in 022-402300002. mr. kailasnath adhikari managing director kailash@sabnetwork.in 022-402300003. mr. suresh satpute chief financial officer sureshs@sabnetwork.in 022-40230000",negative,NSE
15457,general updates - kec international limited has informed the exchange regarding letter sent to shareholders pursuant to regulation 36(1)(b) of the sebi listing regulations,neutral,NSE
15458,"general updates - pursuant to regulation 30 of the sebi (lodr) regulations, 2015, we would like to inform that a joint venture company has been formed between oil india limited and assam power generation corporation limited (apgcl) viz. apgcl oil green power limited .",positive,NSE
15459,"certificate under sebi (depositories and participants) regulations, 2018 - ivrcl limited has informed the exchange about certificate under sebi (depositories and participants) regulations, 2018",neutral,NSE
15460,"reasons for delayed/non-submission of financial results - ansal properties & infrastructure limited has informed the exchange about the delay in dissemination of un-audited financial results (standalone and consolidated) for the 01st quarter ended on the 30th june, 2025 of financial year 2025-26 beyond the timeframe stipulated under regulation 33 of the sebi (listing obligations and disclosure requirements) regulations, 2015, as amended.",negative,NSE
15461,"trading window - innovision limited has informed the exchange regarding the trading window closure pursuant to sebi (prohibition of insider trading) regulations, 2015",neutral,NSE
15462,"resignation - oriental aromatics limited has informed the exchange regarding letter of resignation received by mr. pravin varade pursuant to 7c of of para a of part a of schedule iii of sebi lodr,2015.",negative,NSE
15463,book closure - kriti industries (india) limited has informed the exchange that register of members & share transfer books of the company will remain closed from 12-jun-2024 to 18-jun-2024 for the purpose of dividend.,positive,NSE
15464,"updates - awfis space solutions limited has informed the exchange regarding 'report of violation related to code of conduct under the sebi (prohibition of insidertrading) regulations, 2015",negative,NSE
15465,"updates - gic housing finance limited has informed the exchange regarding 'intimation under regulation 30 of sebi (listing obligations & disclosure requirements} regulations, 2015 - allotment of non-convertible debentures (ncds} aggregating to rs. 150 crores on private placement basis'.",positive,NSE
15466,"certificate under sebi (depositories and participants) regulations, 2018 - adani green energy limited has informed the exchange about certificate under sebi (depositories and participants) regulations, 2018",neutral,NSE
15467,"trading window - chemfab alkalis limited has informed the exchange regarding the trading window closure pursuant to sebi (prohibition of insider trading) regulations, 2015",neutral,NSE
15468,"resignation - pursuant to regulation 30 of the sebi (listing obligations and disclosure requirements) regulations, 2015 (as amended), bata india limited has informed about resignation of mr. anil ramesh somani (din: 10119789) as director finance and cfo",negative,NSE
15469,"updates - sammaan capital limited has informed the exchange regarding 'pursuant to regulation 30 and regulation 51 of the sebi listing regulations, we wish to inform that securities issuance and investment committee of the board of directors of the company, in its meeting held on december 27, 2024 had approved the allotment of 16,52,622 ncds for cash at par, aggregating to &#8377;165,26,22,000/- on public issue basis..for details refer attachment.",positive,NSE
15470,"general updates - please find enclosed disclosure for penalty notice under regulation 30 of sebi listing regulations, 2015.",negative,NSE
15471,"press release - remsons industries limited has informed the exchange regarding a press release dated april 16, 2024, titled ""remsons industries ltd. received gold medal in ecovadis sustainability assessment"".",positive,NSE
15472,"updates - ahluwalia contracts (india) limited has informed the exchange regarding 'regulation 74(5) of sebi (depository & participants) regulations, 2018 for the quarter ended 30-09-2024'.",neutral,NSE
15473,"defaults on payment of interest/principal - disclosure of defaults on payment of interest /repayment of principal amount on loans from banks and financial institution for the quarter ended 31st december, 2023, pursuant to sebi circular no: sebi/ho/ced/cmd1/cir/p/2019/140 dated november 21, 2019.",negative,NSE
15474,"certificate under sebi (depositories and participants) regulations, 2018 - oil country tubular limited has informed the exchange about certificate under sebi (depositories and participants) regulations, 2018",neutral,NSE
15475,"general updates - in continuation of our letter dated march 27, 2025, regarding closure of trading window, we wish to inform you that pursuant to the company s code of conduct for prevention of insider trading read with the sebi (prohibition of insider trading) regulations, 2015, the trading window for dealing in the securities of the company shall be opened after expiry of forty-eight (48) hours from the announcement of the outcome (including declaration of the audited financial results of the company for the quarter/year ended march 31, 2025 and recommendation of the dividend for the financial year 2024-25) of the board meeting of the company held on may 6, 2025 to nse & bse.",positive,NSE
15476,press release - media release - sebi chairperson launches cdsl s multi-lingual initiatives for ease of doing business for investors.,positive,NSE
15477,news verification - the exchange has sought clarification from nuvama wealth management limited with respect to recent news item captioned jane street effect: nuvama shares slump 7% after sebi order. what's the connection?. the response from the company is awaited.,negative,NSE
15478,"outcome of board meeting - the board of directors at their meeting held today (started at 11:00 a.m. and concluded at 11:45 a.m.) inter-alia considered and approved the following:(i) the unaudited financial results of the company (standalone and consolidated) for the quarter and half year ended june 30, 2024 (copy of the same along-with limited review report issued by m/s. j c bhalla & co., chartered accountants and m/s. o p bagla & co. llp, chartered accountants, joint statutory auditors of the company, with unmodified opinion are attached and the same are being uploaded on website of the company).(ii) the payment of interim dividend of rs. 1.25 (rupee one and twenty five paisa only) per equity share for the financial year 2024 on the total issued, subscribed and paid-up 129,94,48,412 equity shares of the nominal value of rs.5/- each.(iii) pursuant to regulation 42 of the sebi (listing obligations and disclosure requirements) regulations, 2015, fixed friday, august 9, 2024 as the record date for the purpose of determining entitlement of equity shareholders for receipt of interim dividend.the interim dividend will be paid on and from tuesday, august 13, 2024 to those shareholders whose name appears in the register of members of the company or in the list of beneficial owners maintained by the depositories as on friday, august 9, 2024.(iv) sub-division/ split of the existing equity shares of the company, such that each equity share having face value of rs. 5/- (rupees five only) each fully paid-up, be sub-divided/split into such number of equity shares having face value of rs. 2/- (rupees two only) each fully paid-up, subject to the approval of equity shareholders of the company through postal ballot.the record date for sub-division/split of existing equity shares shall be decided after taking aforesaid approval of the equity shareholders of the company.(v) alteration of the capital clause (clause v) of the memorandum of association of the company on account of aforesaid sub-division/split of existing equity shares by deletion of existing capital clause (v) i.e. the authorized share capital of the company is rs. 10,00,00,00,000/- (rupees one thousand crore only) divided into 2,00,00,00,000 (two hundred crore) equity shares of face value of rs. 5/- (rupees five only) each and inserting the new capital clause (v) i.e. the authorized share capital of the company is rs. 10,00,00,00,000/- (rupees one thousand crore only) divided into 5,00,00,00,000 (five hundred crore) equity shares of face value of rs. 2/- (rupees two only) each , subject to the approval of equity shareholders through postal ballot.the detailed disclosure for aforesaid point no. (iv) as required under regulation 30 of the sebi (listing obligations and disclosure requirements) regulations, 2015 read with sebi circular no. sebi/ho/cfd/cfd-pod-1/p/cir/2023/123 dated july 13, 2023 is enclosed as annexure i.please note that our company is following 1st january to 31st december as its financial year in terms of section 2 (41) of the companies act, 2013 as approved by the company law board.",positive,NSE
15479,"action(s) taken or orders passed - gandhar oil refinery (india) limited has informed the exchange about action(s) taken or orders passed pursuant to regulation 30 read with clause 20 of para a of part a of schedule iii of sebi (lodr) regulations, 2015 ( listing regulations ), the company has received refund sanctioned order issued by office of the commissioner of customs (imports ii).",neutral,NSE
15480,"trading window - cello world limited has informed the exchange regarding the trading window closure pursuant to sebi (prohibition of insider trading) regulations, 2015",neutral,NSE
15481,general updates - vakrangee partners with sbi general insurance to provide comprehensive general insurance products across india,positive,NSE
15482,"updates - mt educare limited has informed the exchange regarding 'disclosure on defaults on payment of interest/repayment of principal amount on loans from banks/financial institutions and unlisted debt securities under sebi circular no. sebi/ho/cfd/cmd1/cir/p/2019/140 dated november 21st, 2019'.",negative,NSE
15483,updates - bgr energy systems limited has informed the exchange regarding 'termination of contract - disclosure under regulation 30 of sebi lodr'.,negative,NSE
15484,"corporate insolvency resolution process - pc jeweller limited has informed the exchange that hon ble national company law tribunal, principal bench, new delhi ( nclt ) vide its order dated april 30, 2024, which is uploaded on nclt s website today i.e. may 8, 2024, has allowed state bank of india ( sbi ), financial creditor to withdraw the petition (ib)-421(pb)/2023 filed by it against pc jeweller limited under section 7 of the insolvency & bankruptcy code, 2016. accordingly, nclt dismissed petition (ib)-421(pb)/2023 as withdrawn and all other ia s pending in this matter were also disposed of accordingly",negative,NSE
15485,"trading window - central depository services (india) limited has informed the exchange regarding the trading window closure pursuant to sebi (prohibition of insider trading) regulations, 2015",neutral,NSE
15486,"certificate under sebi (depositories and participants) regulations, 2018 - golden tobacco limited has informed the exchange about certificate under sebi (depositories and participants) regulations, 2018",neutral,NSE
15487,"fraud/default/arrest - reliance power limited has informed the exchange about disclosure under regulation 30 of the sebi (listing obligations and disclosure requirements) regulations, 2015",negative,NSE
15488,"bagging/receiving of orders/contracts - ceigall india limited has informed the exchange about bagging/receiving of orders/contracts to regulation 30 read with schedule iii part a of the securities and exchange board of india (listing obligations and disclosure requirements), regulations, 2015 (sebi lodr regulations), we are pleased to inform you that our company has emerged as l1 bidder in financial bid opening for the following tender invited by greater mohali area development authority (gmada).",positive,NSE
15489,"updates - pursuant to regulation 30 and 51 read with part a of schedule iii to sebi (lodr) regulation2015, we wish to inform you that the board of directors of one of our subsidiary viz.,m/s.andhr a cements limited at their meeting held on today i.e., 24th january, 2024considered and approved a proposal to enhance the clinker manufacturing capacity from1.65 mtpa to 2.3 mtpaand also the cement grinding capacity from 1.82 mtpa to 3 mtpa,located at durga cement works, durgapuram, dachepalli manda!, palnadu in the state ofandhra pradesh, the details of which are given in the annexure.we would request you to kindly take the above information on record",positive,NSE
15490,"certificate under sebi (depositories and participants) regulations, 2018 - b.a.g films and media limited has informed the exchange about certificate under sebi (depositories and participants) regulations, 2018",neutral,NSE
